price,total_square,rooms,floor
7700000,41.0,1,19
12493000,44.3,2,5
9850000,56.0,3,9
14200000,51.3,2,11
18250000,72.0,3,9
75000000,130.0,3,27
36590000,79.3,2,13
9000000,30.6,1,5
27500000,60.0,2,18
13800000,52.5,2,4
12450000,79.5,3,2
18490000,80.0,3,8
45000000,75.1,1,10
24600000,50.4,2,8
11200000,45.4,2,5
16700000,62.6,2,2
9930419,39.1,1,25
17000000,79.0,3,14
44210525,75.3,2,6
20700000,52.0,2,9
54266868,63.0,1,2
38400000,66.0,3,14
132200000,182.4,1,2
25000000,56.3,2,9
75000000,148.0,3,6
16700000,64.6,3,11
6650000,23.6,1,6
9000000,31.0,1,2
13800000,51.0,2,3
9276000,42.0,1,17
125000000,149.0,1,1
34099112,66.0,2,33
5400000,30.8,1,16
8650000,42.0,1,13
12000000,31.9,1,4
11500000,42.1,2,3
14200000,44.5,2,14
27008536,80.83,3,29
13400000,38.9,2,6
16200000,56.2,2,3
85298417,235.0,4,6
14059058,55.6,2,30
28000000,80.0,3,17
33537132,56.0,2,17
12500000,52.0,2,6
27200000,65.9,2,29
24200000,49.3,1,17
11965373,37.6,1,9
12799000,33.5,1,8
14000000,38.9,2,17
73611384,102.0,3,6
13500000,51.7,2,4
11162360,25.0,1,14
15200000,57.1,2,11
10900000,42.0,2,4
17353875,82.5,4,10
16500000,76.2,3,6
55269290,126.2,5,18
7800000,45.0,1,15
85000000,128.0,3,7
15640000,59.6,3,1
13669560,54.0,2,10
27000000,78.2,3,2
15200000,73.7,2,20
7200000,43.5,1,11
16530051,59.5,3,11
33195099,72.3,3,1
11503208,30.0,1,4
17716500,32.97,1,21
34900000,87.0,3,17
7794476,60.4,3,10
11499000,51.7,3,1
7900000,43.7,2,3
69000000,107.6,3,3
39900000,95.7,4,10
12000000,45.5,2,12
7700000,42.0,1,4
6100000,44.7,2,5
8655398,34.0,1,7
33639597,104.6,4,5
26600000,50.0,1,6
42738000,83.8,2,11
13751985,43.7,1,13
17002760,50.8,1,14
14300000,75.0,3,4
19697220,36.9,1,9
17500000,49.5,1,7
16700000,65.0,3,7
6100000,38.0,1,12
14350000,52.4,2,2
14490000,50.6,3,7
12934960,65.4,2,16
12500000,65.4,3,4
6311692,41.66,2,3
10797876,35.0,1,25
16360000,99.0,3,18
6750000,33.9,1,9
145000000,349.0,6,9
12671060,37.0,2,15
9200000,31.0,1,3
19050000,30.0,1,18
16000000,59.7,3,7
9500000,43.0,2,5
21378238,53.7,2,10
24446442,82.37,3,13
11700000,72.9,3,4
11255803,38.8,2,12
8800000,42.6,2,8
39467626,110.69,4,23
5300000,39.0,1,15
22387500,37.5,1,14
9600000,31.1,1,2
46202724,94.9,3,10
19800000,62.4,2,4
10000000,37.0,1,1
11868155,33.0,1,7
39000000,80.0,3,6
13530000,88.0,3,5
18300000,48.8,2,7
15200000,89.4,3,24
8850000,27.6,1,8
24990000,60.0,2,5
4650000,17.2,1,1
16874414,38.0,1,25
16000000,44.0,2,8
29655003,90.21,3,13
14250000,47.0,2,9
8500000,43.3,2,9
25400000,58.6,2,26
13500000,52.0,2,13
14600000,51.0,2,1
14000000,54.0,2,5
26708670,84.0,3,9
14517760,42.8,1,5
23123760,46.1,1,3
35467242,94.82,4,11
5900000,31.0,1,2
20200000,57.0,2,9
10500000,63.0,2,4
91708596,137.2,4,10
15466000,76.0,3,3
17600000,55.0,2,17
24000000,56.0,2,21
11200000,34.0,1,7
15335496,66.33,2,24
19000000,48.0,1,20
22870000,43.0,1,26
87700000,132.0,5,2
18100000,69.0,3,4
21800000,75.0,3,4
13500000,38.5,1,8
55000000,95.9,3,13
21280000,44.57,2,15
10500000,72.4,3,5
48678469,100.62,3,13
7150000,45.0,2,4
15000000,58.0,2,4
10700000,29.7,1,4
17200000,51.0,2,10
26900000,106.6,3,5
21000000,91.0,3,14
13100000,42.0,1,17
33962400,71.2,3,15
9950000,67.8,2,12
13924406,44.5,2,7
18841977,42.93,1,21
7082478,24.0,1,19
19657684,38.0,1,17
19000000,80.7,3,5
21999990,130.7,4,17
17200000,61.0,3,5
43000000,130.0,3,1
24900000,119.0,3,22
17000000,70.7,3,10
13408704,62.3,3,2
12007040,26.0,1,23
34912164,111.0,4,3
42000000,105.0,3,16
12000000,40.4,1,11
21750000,56.0,2,17
12500000,37.0,1,2
15250000,86.0,3,7
6949000,39.7,1,10
16900000,48.6,2,7
31000000,100.5,4,15
94900000,184.1,5,20
13200000,63.0,3,11
5714000,29.15,1,1
12750000,35.2,1,5
13200000,71.0,3,3
48000000,95.2,3,1
23800000,73.0,3,4
23450000,99.0,4,2
14557657,60.9,2,5
112200000,132.0,3,10
19500000,64.0,2,2
85000000,146.0,5,4
3900000,15.0,1,2
13000000,56.8,2,4
15790000,53.0,2,10
14500000,72.75,3,6
52000000,81.0,3,3
69570000,77.3,2,7
13500000,45.3,2,4
9400000,35.0,1,6
9250000,40.0,1,11
12000000,63.0,2,11
190000000,240.0,6,19
9373935,28.1,1,5
60469600,83.0,3,3
25500000,52.0,1,10
55400000,55.0,1,4
6500000,35.4,1,2
19700000,95.3,3,20
13764724,61.99,3,22
8900000,47.0,1,5
23440620,46.9,1,2
11000000,67.0,3,11
34000000,87.5,3,26
41000000,90.0,3,5
11202380,32.2,1,7
15517000,52.6,2,10
16000000,80.0,3,6
24667285,42.9,1,6
23097910,64.9,2,8
35365000,64.3,2,2
12500000,60.0,3,8
6500000,47.0,1,5
10900000,41.0,2,6
7689411,23.6,1,8
172042998,154.67,3,16
13100000,36.2,1,7
7500000,31.4,1,6
41568420,75.3,2,4
13000000,50.5,2,2
6450000,38.0,1,23
17081167,40.1,1,12
10635067,43.5,2,9
33990000,96.0,3,9
112065529,110.88,2,12
133033120,396.5,7,21
22000000,37.1,1,3
19000000,75.0,3,5
2850000,11.6,1,1
18700000,77.0,3,17
15036840,46.8,1,4
27000000,78.0,3,10
14800000,58.0,2,8
14900000,34.0,1,3
127980000,213.3,5,15
15599000,59.0,3,7
15650000,32.0,1,4
14500000,29.4,1,33
90000000,128.0,4,5
6300000,30.0,1,1
22143321,36.9,1,10
33855293,56.2,2,18
52750000,117.2,3,6
5900000,40.0,1,1
29001720,41.91,1,35
11000000,47.9,2,3
17000000,66.7,3,3
24060000,40.1,2,1
27500000,115.0,5,9
18126757,45.71,2,8
8000000,34.5,1,1
8250000,48.7,2,4
12300000,44.4,2,6
10000000,37.6,2,14
13500000,47.5,1,12
39442860,68.4,3,27
52000000,88.6,3,34
5400000,31.0,1,1
18949920,58.0,2,8
8500000,65.3,3,18
8600000,38.0,2,8
58500000,117.3,4,13
9156000,39.2,1,10
27300000,67.5,2,1
12700000,101.4,3,10
13337286,58.46,3,2
14300000,72.0,3,12
19237363,62.7,2,13
23990000,125.5,3,1
12800000,56.0,2,7
20073088,84.42,4,21
65000000,153.4,4,13
14618297,40.0,1,39
10800000,77.0,3,16
5200000,28.0,1,5
10790000,27.5,1,14
40180051,67.3,1,14
7900000,30.3,1,10
22990000,61.1,2,5
16000000,59.1,3,3
21200000,58.0,2,2
16915180,107.74,3,10
14700000,31.0,1,3
6850000,33.1,1,7
12651591,36.7,1,2
19800000,56.4,2,6
6000000,36.7,1,3
11000000,32.4,1,5
6900000,23.1,1,11
11000000,55.5,2,5
6914843,21.0,1,5
8400000,52.6,1,13
13100000,62.0,2,3
11947975,49.0,2,12
7305898,26.1,1,12
19900000,29.2,1,19
4850000,19.0,1,7
11600000,42.1,1,4
12840000,52.7,2,4
9330000,16.1,1,2
7200000,40.64,1,13
21990000,56.0,2,7
6000000,33.0,1,14
16150000,40.2,1,4
14206500,45.1,1,3
22750000,71.2,3,15
13900000,54.0,2,4
24678720,39.6,1,4
13146586,46.0,2,13
9960000,38.6,1,17
6900000,40.2,1,13
12500000,60.0,3,7
12120000,40.4,1,13
21300000,44.2,2,5
43914712,90.0,2,3
7500000,39.7,2,10
19789792,71.3,3,24
12000000,51.0,2,15
12723463,57.7,2,2
23500000,70.0,3,5
21530848,60.4,2,29
74837400,146.74,4,24
18328604,66.0,3,5
39500000,100.0,3,6
31666920,81.7,3,16
14990000,49.3,2,16
10135740,52.3,2,10
19800000,78.0,3,12
64900000,80.0,3,10
89950000,160.0,4,5
65554720,130.9,4,7
16900000,43.1,1,8
24293059,78.6,3,30
13355000,62.0,3,2
23326400,114.1,2,12
10389247,25.8,1,33
21338240,70.4,3,13
6900000,25.1,1,1
7300000,34.1,1,2
15000000,76.2,3,8
16650000,74.1,3,12
16401600,80.4,3,6
51623000,98.8,2,20
14000000,63.0,3,4
10700000,59.2,2,2
42456747,66.9,2,19
22000000,67.8,2,8
16886030,46.38,1,3
68318794,124.99,2,9
19106402,79.0,3,29
42000000,80.2,2,4
29300000,89.0,4,12
59337600,88.3,3,23
9390000,52.6,2,11
21800000,68.0,3,2
16985263,43.72,1,3
13777145,41.72,1,4
13900000,73.0,3,8
23300000,59.8,2,3
13688974,40.0,1,13
7100000,50.0,2,16
17950000,65.0,2,10
24024000,62.0,2,39
13500000,67.0,3,1
14075205,35.0,1,36
18900000,85.0,2,17
8550000,33.0,1,2
11500000,62.5,2,4
17461343,58.35,3,19
24165523,62.4,2,30
19700000,70.6,3,15
169000000,203.5,5,4
8900000,43.0,2,3
75967000,94.9,3,18
51755000,94.1,3,1
11783697,64.3,2,5
7086631,24.0,1,25
32500000,65.0,2,38
27807313,45.6,1,18
17000000,79.0,3,15
7676562,59.1,2,1
12700000,49.2,2,5
18600000,54.0,2,4
39500000,100.3,3,6
10700000,45.0,2,6
9872640,29.0,1,2
10800000,29.5,1,7
8500000,35.0,1,5
80000000,171.6,4,27
11735000,27.7,1,12
16000000,60.7,3,4
97000000,157.0,5,9
3100000,9.5,1,1
5699000,36.6,1,2
12000000,57.7,3,2
17500000,58.0,2,8
6129286,42.16,1,7
10300000,42.6,1,8
22500000,80.1,3,14
12100000,46.0,2,5
7314080,27.0,1,2
20554724,43.1,1,8
7600000,43.7,2,3
5600000,34.0,1,6
16000000,40.0,1,24
21000000,74.0,3,16
11934000,54.0,2,11
49500000,106.0,3,11
17500000,60.0,3,2
11000000,66.2,2,15
7871621,29.2,1,3
31685222,102.4,4,22
7500000,49.4,1,22
13700000,78.6,3,11
21399823,87.1,4,9
22295556,58.4,1,4
9300000,59.9,3,3
15100000,64.5,4,3
8950000,49.0,1,12
24000000,86.0,3,10
58700000,108.5,4,31
10999000,47.6,2,9
15000000,54.0,3,6
19533450,35.0,2,11
13999999,44.0,2,7
19800000,110.0,4,8
23000000,75.6,3,17
7500000,59.1,2,4
9000000,50.6,2,11
49000000,92.0,4,12
15053038,59.0,2,5
7931844,29.2,1,10
25999000,44.6,2,13
18949000,39.1,1,7
9000000,55.0,2,10
12000000,41.5,2,1
18490000,75.0,4,3
29357100,66.0,2,32
20912400,94.2,3,20
14174899,43.83,1,4
16000000,60.0,2,5
22500000,77.0,3,2
49900000,112.0,4,30
9000000,57.0,2,2
13899000,51.0,2,9
75990000,85.1,3,5
25995815,73.15,2,6
13500000,78.6,3,6
9150000,56.4,2,3
8100000,48.1,1,6
13185000,45.0,1,11
14500000,54.3,2,3
11000000,46.0,1,2
7255413,18.0,1,6
10488478,25.7,1,30
22906500,59.8,2,3
36141480,43.4,2,8
26451892,92.5,3,15
23000000,47.3,1,5
8700000,44.7,1,13
125000000,186.3,5,2
8000000,44.2,2,6
6500000,18.2,1,21
19600000,58.8,2,14
20850000,67.0,3,11
12300000,54.0,3,9
6900000,34.0,1,11
9507800,27.0,1,18
26800000,83.0,3,3
98000000,113.0,3,30
9400000,29.9,1,7
6676904,22.0,1,10
11750000,69.5,2,10
28500000,61.3,3,2
9000000,36.0,1,6
72000000,103.0,4,9
37361625,75.25,3,8
17950000,82.35,3,12
7850000,47.0,1,17
13000000,50.0,2,9
12850000,38.9,2,9
25000000,85.7,3,2
16800000,66.0,3,7
7600000,35.0,1,3
15100000,69.3,2,11
23900000,59.7,2,5
6700000,43.0,2,19
10990000,45.5,2,2
10500000,40.4,2,4
6800000,24.0,1,9
6500000,42.9,2,5
6500000,30.0,1,1
42222000,68.1,2,14
23700000,50.0,2,6
11800000,50.0,2,12
12900000,54.0,2,7
20800000,60.4,3,12
15200000,58.0,3,4
57280000,109.5,3,6
40414864,116.0,4,31
14676180,81.1,3,1
19137300,70.1,2,18
15700000,53.4,2,11
22600000,68.2,2,12
14300000,67.0,3,7
16500000,78.9,3,10
90000000,118.0,4,3
17000000,65.2,2,16
7500000,38.8,1,1
14200000,59.3,3,9
168500000,264.6,6,3
53000000,88.7,3,23
7950000,44.0,2,6
212433200,400.0,6,7
19900000,60.0,2,7
15800000,46.3,2,1
16010600,55.4,1,15
29500000,83.0,3,1
7671871,36.0,1,1
14357522,62.0,4,8
11900000,92.7,3,23
13000000,57.9,3,2
12900000,50.6,2,15
18059797,119.0,6,14
8965507,36.0,1,10
19000000,45.5,2,11
45999999,119.1,3,19
27400000,67.0,3,4
102798320,98.0,2,6
41570848,111.0,3,7
48000000,128.0,3,8
15950000,78.0,3,15
3780000,26.4,1,10
12500000,55.0,2,11
45500000,63.5,2,6
133420000,140.0,4,2
8700000,44.0,2,5
18900000,35.5,1,11
17500000,76.0,3,6
37500000,101.0,4,3
7200000,50.0,2,12
13990000,55.1,2,4
45000000,58.0,1,3
12260880,59.6,2,19
7500000,31.5,1,1
62624500,100.0,3,20
17200000,78.3,3,18
39000000,124.0,4,36
10990000,38.0,2,4
12000000,45.4,2,10
57000000,85.3,3,3
14099481,59.0,3,12
42800000,72.0,1,14
11443126,38.7,1,6
16100000,56.0,2,10
15500000,76.0,3,17
18345455,75.8,3,10
22782480,56.8,2,10
35870580,73.0,2,42
5700000,34.1,1,12
14432977,26.46,1,37
33900000,95.0,3,9
14000000,62.8,2,8
8000000,51.75,2,5
10575147,58.0,2,5
9950000,60.0,2,5
62490000,130.0,3,11
9750000,45.1,2,3
86900000,230.8,4,8
5573500,15.7,1,5
70000000,123.0,3,4
13500000,81.0,3,3
12199999,37.5,2,6
36400000,117.0,3,9
4850000,25.1,1,14
12990000,35.2,1,16
25000000,98.8,4,6
12557027,38.0,1,24
13691988,38.4,1,18
22500000,61.4,2,6
5000000,23.45,1,6
24000000,110.0,4,8
26999000,89.0,3,5
80000000,190.0,4,15
10150000,52.4,2,4
7976916,50.41,2,19
16214000,61.0,2,4
19119008,64.0,2,4
14605003,49.0,2,14
17955000,90.0,4,2
21000000,35.3,1,11
19584153,69.26,2,6
43700000,103.6,3,2
10900000,44.2,2,4
33000000,91.0,3,20
140690505,162.6,5,19
10000000,40.0,1,5
13950000,48.6,2,15
28000000,55.4,2,3
199947000,305.0,4,1
12988290,49.0,2,26
27000000,160.0,1,1
10350000,46.6,1,3
10700000,52.0,2,2
9326830,48.1,2,2
13700000,70.3,2,3
12699000,54.0,2,5
14200000,52.7,2,14
6874982,51.3,2,1
6700000,32.0,1,6
10499000,60.0,2,14
61499440,132.2,4,45
9200000,53.45,2,3
13899785,60.0,3,4
16941670,39.62,1,4
10500000,56.4,2,5
52687317,121.08,3,6
19366242,66.0,2,8
63000000,117.0,3,9
21500000,95.0,3,18
14800000,57.5,2,14
9500000,63.0,2,11
90000000,192.0,4,6
7100000,37.5,1,2
10749620,24.5,1,19
160000000,250.0,5,1
11593485,37.0,2,16
11900000,32.7,1,2
63700000,136.0,4,49
21000000,76.0,3,12
12500000,76.0,3,9
20260854,44.72,1,9
69900000,136.7,4,15
41400000,230.0,1,2
36000000,77.2,3,14
12999000,45.0,2,6
27280268,72.0,2,40
5650000,37.35,1,5
33990000,75.0,3,4
8403331,31.06,1,17
14500000,61.1,3,2
9800000,31.8,1,2
11900000,44.0,2,2
3650000,19.8,1,1
12829502,54.19,2,4
29611840,65.6,2,9
12765768,52.74,2,10
7700000,60.0,3,4
181408800,342.0,5,2
11069443,41.0,2,9
5950000,29.2,1,2
14800000,57.7,2,4
80000000,230.0,4,8
16568027,93.5,3,15
99750832,137.4,5,10
60614000,78.7,2,10
7150000,47.0,1,2
53296680,120.2,3,4
34400000,69.0,2,5
47000000,133.0,4,9
19500000,67.0,2,17
26600000,60.0,2,17
18500000,41.0,1,4
6650000,36.0,1,4
10800000,46.1,1,6
9200000,59.3,2,11
3800000,26.5,1,7
43469999,67.62,2,10
15000000,49.5,1,27
7200000,43.4,1,8
8317209,32.0,1,11
12600000,36.0,1,4
19177166,39.0,1,7
40200000,134.0,3,3
4568488,32.23,1,2
12500000,45.6,2,9
44845368,86.37,3,15
17990000,35.0,1,28
15000000,54.5,2,3
16790820,53.9,2,24
20000000,45.0,2,12
16294856,59.0,3,6
6503805,18.77,1,13
14500000,32.0,1,13
6613221,34.49,2,6
19419780,47.0,1,17
16492000,86.8,3,18
11350864,40.0,2,11
13963571,36.3,1,22
29990000,57.7,2,15
8300000,32.0,1,5
51070000,96.88,3,5
11461190,63.0,3,2
26400000,69.3,2,16
11300000,40.0,1,3
36000000,115.4,3,3
12398000,45.0,2,4
6200000,38.8,1,4
19846917,69.26,2,6
60000000,100.7,1,6
56110000,51.0,1,50
17000000,76.0,2,13
24200000,70.0,2,11
25910500,67.3,2,22
24800000,67.0,2,7
16600000,52.0,2,6
13500000,57.0,3,6
59500000,135.0,4,4
17500000,55.4,2,19
15300000,54.0,2,1
48000000,107.0,3,4
12500000,54.0,3,5
9262240,24.4,1,22
14300000,64.6,2,15
109310500,125.5,4,20
45000000,101.0,3,3
37000000,78.0,2,30
10300000,33.0,2,2
9970000,72.7,4,5
9000000,36.0,1,8
150000000,459.0,5,5
13200000,62.2,2,2
28000000,59.6,2,21
20500000,92.0,3,12
51991176,100.0,3,10
14450000,84.2,3,14
23450000,60.2,2,4
25160001,47.9,1,2
70207200,78.42,2,7
10750000,75.2,3,2
16078286,83.6,3,6
37000000,65.0,2,12
17582100,57.0,2,18
15700000,37.2,1,5
23987800,62.0,2,22
11300000,39.0,2,9
10500000,64.5,2,13
9000000,37.0,1,12
11527497,69.1,2,3
13800000,62.0,3,5
12491400,38.0,1,13
18500000,74.0,3,10
12500000,68.5,2,2
17350000,54.0,2,14
4900000,18.0,1,1
14394634,39.0,1,37
7099000,39.5,1,7
12300000,46.8,2,10
9121635,37.1,1,22
23000000,59.0,2,10
53999999,194.4,3,11
250000000,254.1,5,11
60211426,106.52,3,26
61850000,123.11,1,13
13000000,56.6,2,4
11300000,43.7,2,6
13800000,57.8,2,23
55000000,66.0,2,5
12999000,43.0,2,3
17131958,40.0,1,9
13500000,42.5,1,6
5750000,23.8,1,1
18000000,70.0,3,7
14500000,64.0,2,24
9000000,25.0,1,18
23349600,75.2,3,16
16300000,78.0,3,5
14628460,41.3,1,8
14500000,64.0,2,1
25225780,79.0,3,22
27500000,70.3,3,11
19100741,43.01,1,25
21950000,70.0,2,5
14200000,66.0,2,3
4900000,35.0,1,19
10990000,39.3,1,1
14900000,56.4,2,14
33111190,69.51,2,22
16900000,84.6,4,12
112000000,119.0,3,6
116500000,97.2,3,10
46364199,110.9,2,6
21400000,50.5,2,11
7500000,46.0,2,4
13100000,45.6,2,4
2700000,9.4,1,1
15000000,62.3,2,4
158112000,219.6,6,38
16500000,36.6,1,17
23605428,68.0,2,50
26200000,55.1,2,2
9190000,27.4,1,7
6200000,33.0,1,6
14500000,80.0,3,4
16300000,74.1,2,5
105000000,105.0,3,9
15000000,63.0,2,2
169314880,175.0,5,2
37390000,67.8,3,23
21162000,61.9,2,29
12736971,39.6,2,15
17514235,45.99,1,6
25300000,66.57,2,23
6600000,43.0,1,12
17665852,39.1,1,15
3200000,15.2,1,1
22850000,80.0,3,12
82534400,128.96,4,5
14188393,48.0,2,14
10303515,34.0,1,18
13979680,42.0,1,21
7250000,32.7,1,2
10550000,52.5,2,5
10141401,33.0,1,19
17700000,42.0,1,4
39500000,123.5,4,2
7000000,35.9,1,10
10900000,44.0,2,9
59000000,215.0,4,18
16200000,60.0,3,7
21000000,49.0,2,25
12200000,51.3,2,9
75500000,134.0,3,11
11879887,35.8,1,12
8700000,43.1,2,3
49030000,74.4,3,17
12500000,57.83,2,10
118238000,130.3,3,6
20745799,62.7,2,3
9450000,30.3,1,2
18500000,67.6,2,4
14499000,53.9,2,16
11275000,59.1,2,23
9600000,58.0,2,9
13982839,62.0,3,6
20500000,92.0,3,13
13200000,56.6,3,6
56000000,98.0,3,2
14600000,34.0,2,7
9096178,29.0,1,6
24990000,73.6,3,2
24732031,67.87,2,28
15000000,57.3,2,16
21500000,48.0,2,14
17500000,56.8,3,8
12500000,60.0,2,7
22000000,80.5,3,6
20500000,66.2,2,4
18223400,55.9,2,21
39612208,101.0,3,4
4300000,22.4,1,12
45000000,94.0,4,6
70000000,135.4,5,2
13379152,28.0,1,46
59350008,84.29,2,8
212999850,185.6,5,4
36767509,62.2,2,11
50000000,85.0,3,10
14800000,49.0,2,5
49500000,83.0,3,4
32273315,58.1,2,36
24000000,49.9,1,7
34985272,97.0,3,16
10530767,40.0,2,8
27143680,46.1,2,9
17600000,63.4,2,1
7100000,41.9,1,18
12200000,53.0,2,11
12100000,38.9,1,4
7449984,24.0,1,7
70000000,90.0,4,2
16500000,49.0,2,5
13471340,51.0,2,15
24000000,98.0,4,4
7028139,20.57,1,3
11700000,55.0,3,4
9200000,42.0,1,18
17950000,55.8,2,2
9000000,36.3,1,22
16500000,63.9,3,12
11000000,43.1,2,2
29500000,70.0,2,17
8300000,50.0,2,9
31525000,65.0,2,37
13400000,66.0,2,5
9999900,27.0,1,5
56949000,100.0,3,14
13885560,41.0,1,16
9606986,37.42,2,23
11400000,38.3,1,10
18000000,47.6,2,14
10150000,44.4,2,4
11500000,40.2,1,3
11500000,37.1,2,2
23800000,54.0,2,14
21630000,38.97,1,7
11450400,73.4,3,3
15900000,77.0,3,5
20500000,51.7,1,4
18200000,73.8,3,8
14900000,44.4,1,6
56000000,133.0,4,2
12800000,53.2,2,10
43714971,97.4,3,24
40900000,96.0,3,31
15000000,100.4,3,5
22800000,74.0,3,2
43087413,75.3,2,13
69000000,166.7,4,5
17500000,105.7,3,21
6700000,33.8,1,15
32500000,51.0,1,7
6400000,38.0,1,2
13000000,75.5,2,10
5990000,39.0,1,3
4300000,27.1,1,7
9890755,61.3,3,12
40969999,91.13,3,4
10500000,35.0,1,12
21900000,78.1,3,23
10500000,30.0,1,2
7500000,31.0,1,8
27500000,82.5,4,2
14838533,64.4,4,3
250000000,345.0,5,6
8249514,28.6,1,8
8200000,32.6,1,3
211643600,305.0,6,2
11000000,60.6,3,5
7776304,22.2,1,15
7631655,22.0,1,16
12500000,54.6,3,5
14844240,48.0,2,2
17168047,48.6,1,5
29190000,71.0,2,2
15500000,44.0,1,21
13500000,53.0,3,4
15490000,66.0,3,3
8057311,37.81,1,8
8900000,31.9,1,4
11750000,51.9,2,1
16300000,58.0,3,7
9750000,57.9,2,3
57000000,102.6,4,3
16886250,47.5,2,25
130000000,227.0,4,11
24257820,46.1,1,9
39500000,103.1,3,14
405146320,363.0,10,9
17450000,66.8,3,2
11950000,76.9,2,19
26287161,76.08,3,21
9763784,25.0,1,12
32449999,53.11,1,10
13400000,60.0,3,6
22878700,39.0,1,6
11500000,55.6,2,10
26000000,83.2,3,3
9700000,45.3,2,8
60800000,118.0,1,3
13100000,36.1,1,5
62000000,141.0,3,22
6000000,43.4,2,5
5208456,34.37,2,1
24985000,94.0,3,9
12800000,47.0,1,20
36086978,86.11,3,38
28000000,57.2,2,1
25000000,65.17,2,31
19267500,55.1,2,4
45000000,88.9,3,6
24000000,74.0,3,4
7619171,24.0,1,11
8000000,38.0,1,3
13900000,33.0,1,6
14700000,51.0,2,11
9700000,44.0,1,12
109500000,104.16,3,2
15000000,74.8,2,5
11500000,58.6,2,16
5900000,41.3,1,15
25644960,79.2,3,23
5800000,37.3,1,2
13000000,34.7,1,6
13008400,68.0,2,21
23000000,94.0,3,22
12700000,59.0,3,1
38500000,78.0,3,27
17480000,70.5,2,8
39800000,54.6,1,5
14934161,40.0,1,14
6900000,21.6,1,2
12200000,83.5,3,17
79000000,163.0,3,10
14796332,62.89,3,22
27800000,87.9,3,2
19000000,77.1,3,4
17200000,109.9,3,1
13300000,26.0,1,7
18000000,103.0,4,6
7150000,35.2,1,3
19650000,79.0,3,20
10600000,37.9,1,13
14541340,42.1,1,23
19450000,58.0,3,19
14500000,37.4,1,17
10388304,42.0,2,22
9000000,31.6,1,35
15488680,62.2,3,2
13900000,41.0,2,16
15500000,74.0,2,20
12159000,38.6,1,12
4899000,33.0,1,6
9710000,36.1,1,6
15999990,50.2,2,17
11470250,47.3,2,17
4870000,28.0,1,1
2950000,23.0,1,1
8427510,39.0,1,7
7900000,40.5,1,1
7600000,41.2,2,1
26000000,65.0,2,6
16400000,60.1,2,7
7699000,36.6,1,2
20500000,65.0,2,3
26300000,46.09,2,21
13700000,47.0,1,20
28000000,57.0,2,3
10500000,41.5,1,5
16250000,56.2,2,20
52334100,115.0,3,39
11545495,35.8,1,12
26500000,127.0,4,13
14990000,45.1,1,23
17807158,77.0,3,13
7990000,37.9,1,8
9000000,36.9,1,4
9100000,33.0,1,2
9685920,27.0,1,3
24900000,98.7,3,14
23650000,55.7,2,12
31828800,57.0,1,2
21500000,45.0,1,5
25110344,103.2,3,8
17000000,38.0,1,6
49000000,200.0,4,8
69124700,99.46,4,14
12750000,49.0,1,7
6320320,43.5,2,10
16600000,58.2,2,7
3350000,14.1,1,1
5100000,19.0,1,1
14200000,56.9,1,17
21770000,46.0,1,4
11500000,62.0,2,11
8850000,48.0,2,8
12174780,51.4,2,15
7980000,33.6,1,10
17000000,56.0,2,8
19990000,42.7,2,3
7730303,23.6,1,10
18100000,79.5,3,12
13990000,50.0,1,6
9750000,57.7,2,7
16500000,44.5,2,7
13500000,50.6,2,12
31900000,61.5,2,13
30000000,75.0,2,3
13500000,48.0,2,7
5999999,32.0,1,1
5100000,27.9,1,6
15720405,51.5,2,13
37090000,68.39,2,22
25000000,46.0,1,11
25500000,44.3,1,4
38419915,91.2,3,12
6900000,32.5,1,1
5600000,30.0,1,1
10000000,40.0,1,14
10111009,25.2,1,2
15204150,59.8,3,10
9500000,50.4,2,8
10000000,61.4,3,6
22000000,63.6,2,9
19100000,104.0,3,7
7526428,18.0,1,17
76000000,81.0,3,2
38462698,76.3,2,8
11242800,34.7,1,20
29900000,63.3,2,22
10200000,38.2,1,5
40000000,95.0,3,5
36211252,54.0,1,20
39822392,64.0,1,28
12100000,65.3,2,6
7424962,26.0,1,9
20400000,52.3,2,3
14500000,64.5,3,2
27500000,89.0,3,6
20700000,60.2,2,4
6300000,45.1,1,15
15528636,69.7,3,6
21500000,79.4,3,6
37720000,79.28,3,9
11500000,35.6,1,10
33377360,108.0,4,16
12000000,90.0,3,5
18000000,35.0,1,21
4231161,26.48,1,24
10034070,38.2,1,8
6500000,37.8,1,17
40359954,67.11,3,8
18300000,63.4,2,4
11752930,33.88,1,24
14900000,60.7,3,6
8569143,40.9,2,7
15187538,44.5,1,25
21914280,53.0,2,37
19950000,72.0,3,2
45350400,96.01,3,25
5600000,32.5,1,3
14500000,78.0,3,16
17755170,38.94,1,12
7900000,45.8,2,5
12483200,37.6,1,17
9500000,44.3,2,9
7935000,37.5,1,7
30600000,60.8,3,11
18380000,61.0,2,3
36400000,82.8,3,10
22300000,64.7,3,31
21700000,60.0,2,19
13000000,62.0,2,15
16500000,70.0,2,3
26300000,43.0,1,5
